,pvalue,medianA,medianB,meanA,meanB,pvalue_adj
CG31683,2.552099603018779e-53,0.0,0.0,0.009433400400523302,1.0385327832479898,4.156859833396987e-49
Nup358,3.16853715239784e-53,0.26866990270139257,0.0,3.003208448741951,0.7325761290445462,5.1609133138256016e-49
kek4,4.347525470537175e-53,0.0,0.0,0.2811600284601295,1.858791775519774,7.08124948641095e-49
HP1c,4.895854579930377e-53,5.806668685289114,0.0,4.213563692932449,1.319044962666673,7.974367939790599e-49
Nrx-1,5.624753325237379e-53,1.8471775149808356,7.918383548908993,3.3475682822888624,6.192756473841364,9.161598216146643e-49
CR43959,6.653856120668063e-53,0.0,1.371098478519595,0.647213389159589,2.056344684054295,1.083780084934414e-48
mri,7.605889242597729e-53,0.0,0.0,3.6063521923831545,0.8702078585285894,1.238847239834318e-48
plum,8.984219249336055e-53,7.088297602426526,3.9036053946858633,6.4115738857324835,3.7676088438423867,1.4633496313318567e-48
Gs2,1.0663944951013582e-52,0.0,0.0,0.14687991023140648,3.0830371708023225,1.7369433536210923e-48
Sc2,1.0808251270490364e-52,7.926584122275941,0.0,6.138156105245859,2.9896530415329767,1.7604479669374705e-48
Gmd,1.2089679369763815e-52,0.0,0.0,3.1140255697595123,0.6789039895314575,1.9691669757471302e-48
arm,1.5712440617531275e-52,9.49580905290473,6.754248731872005,8.107874355404629,5.211893524346998,2.5592423277834942e-48
Synj,1.6052669317186794e-52,0.0,0.07650641026960253,0.805230234677952,2.9970026180807614,2.614658778383385e-48
CG5532,2.0597943287397013e-52,7.212636931163401,0.0,5.6608996571001455,2.787226684923808,3.354993002651226e-48
glob3,2.092473231168516e-52,0.0,0.0,0.25113868929061395,0.013459347006202368,3.408220398927279e-48
pr,2.1830464415059715e-52,0.0,0.0,3.6136799829676765,0.8734714460652123,3.5557460439249266e-48
28SrRNA-Psi:CR40596,2.23083799554149e-52,6.554097258106446,5.850514295213019,6.685998727100785,6.169006363677205,3.633588927137979e-48
CG15881,2.3587436701757727e-52,4.282002336656509,0.0,3.6781125188017807,1.0979051117640033,3.8419216899822986e-48
CkIIbeta,2.3614694322254547e-52,8.880448591612375,6.817377452676125,7.857652235403856,5.245143597348463,3.846361411208821e-48
CG11474,2.6173846998501686e-52,0.0,0.0,0.3613688024517228,2.309902082755783,4.2631961991159546e-48
CG8369,2.7799006787248737e-52,0.0,0.0,0.04687696177562926,1.7021880311001658,4.5279022255070743e-48
Tet,3.4811209282549826e-52,8.584523782248384,5.491707320194529,7.276575446424968,4.455419850379728,5.670049767941716e-48
CG1311,4.103234505744654e-52,4.785917914087031,0.0,4.339494726076726,1.500428957571298,6.683348362956892e-48
COX5A,5.2120743262367e-52,9.359941098260661,10.540387945708147,8.497839509722995,9.323975280403019,8.489426662574337e-48
Syt7,5.957806639362785e-52,0.0,6.436426504664938,2.5666657868034743,5.184342349433336,9.704075454194104e-48
ncm,6.19910520285612e-52,1.1587731026389572,0.0,3.355643613572419,0.8711799454987095,1.0097102554412048e-47
CG11768,6.575986820481429e-52,0.0,0.6592552313095423,0.5817303152293625,2.1341945153749635,1.0710967333200151e-47
EndoA,6.95620300916191e-52,0.0,4.595000848883487,1.8731629282359892,4.408545318041948,1.1330263461322918e-47
AsnRS,7.723981346740716e-52,7.398118594966947,0.0,5.026639502252019,1.9585173934570577,1.2580820817571278e-47
BCL7-like,8.549103201815298e-52,0.0,0.0,2.3164059039360843,0.43691230616962445,1.3924779295116758e-47
CG6154,1.2328634128948054e-51,0.0,0.0,0.25845546712585965,1.9118714086647024,2.0080879269230592e-47
Mtap,1.298544318564728e-51,0.0,0.0,3.7421949500489604,0.9963260945111049,2.1150689860782288e-47
Pp2A-29B,1.2988178561911464e-51,8.720890133792688,3.103234902748653,7.063500285781529,4.092387247052918,2.1155145241641391e-47
CG4390,1.3745772667132794e-51,5.813678661510765,0.0,4.330010250371327,1.498942974985172,2.2389114520225894e-47
CG8602,1.4180390455095404e-51,0.0,4.420411963058646,1.5597192614962476,4.049064999891997,2.3097019973259396e-47
CG32700,1.4456520774972895e-51,0.0,3.036396312774146,1.4746906283538288,4.336224518414291,2.354678103827585e-47
Ptp10D,1.4761983281616426e-51,4.610568512579852,0.0,4.0278654955950985,1.8253888461619698,2.4044318369096836e-47
CG42795,1.5145058258426178e-51,0.0,4.241110457887417,1.5630729736856523,4.253069158541655,2.4668270891324557e-47
CG17839,2.4245809633562712e-51,3.6941169337210935,0.0,3.3098691088396217,1.4245621805393422,3.9491574731146945e-47
PI4KIIIalpha,2.9602948644763575e-51,0.0,0.0,0.7954211564327187,2.980194852745678,4.821728275259091e-47
Cat,3.244663501058933e-51,3.411464189673418,0.0,3.924246671117966,1.1735019657023626,5.284907910524789e-47
twf,3.2800370273843236e-51,6.551336436284701,0.0,4.703033339259973,1.7669560612479667,5.342524310203587e-47
Ars2,3.285051617312499e-51,8.020653109701222,0.0,6.201412026305458,3.149069643662004,5.350692074278598e-47
CG32206,3.482760674203292e-51,0.0,0.0,0.238987799245713,1.6526698578621146,5.672720586142321e-47
BCAS2,4.295090687611307e-51,0.0,0.0,3.125074342172371,0.6416245547294567,6.995843711981297e-47
Vha55,4.825724122561052e-51,4.490377142643033,8.195551930707275,4.099321480701965,6.656957873100602,7.860139450827441e-47
CG34383,5.2723306990076755e-51,6.320879230827727,0.0,5.2258239794178,2.4765525622499007,8.587572242543702e-47
Kr-h2,5.343829687523811e-51,6.659180885501143,0.0,4.771474909755173,1.7845888432383945,8.704029795038783e-47
vig2,7.036722678274622e-51,7.960442566261356,0.0,5.876154198484459,2.8602433414574406,1.1461413898373704e-46
Ubi-p5E,7.407810329952991e-51,3.2118586956764417,7.260505356730278,3.258872875940202,5.566516521323535,1.2065841465427432e-46
Rm62,7.572394898746878e-51,9.234953058426862,7.235557782453727,8.103688827354345,5.534460674880823,1.2333916811078913e-46
MED15,8.857633151921668e-51,2.442194638278398,0.0,3.4251373474755167,1.0407767064521896,1.4427312877850013e-46
CG9588,9.156722379641316e-51,0.0,0.0,3.0512381980236944,0.714822972718923,1.4914469411959774e-46
rept,9.376266661720502e-51,0.0,0.0,3.1540661217004393,0.5821958580131759,1.5272063138610353e-46
sNPF-R,1.3149828934792204e-50,0.0,0.0,0.3472274753476472,2.241615253834746,2.1418441368989543e-46
ND-B14,1.3697167174673934e-50,5.0726051135597015,7.494218330889627,3.716366458984454,5.87776944605086,2.2309945894108903e-46
temp,1.5799940554147884e-50,0.0,0.0,0.2752154427409802,1.9770950751982672,2.5734943174596072e-46
Fmr1,1.7811208073848727e-50,6.873914064510722,0.0,5.206986863387643,2.3469836725053344,2.9010895710684804e-46
LysRS,2.157911299291114e-50,7.308722167593559,0.0,5.6839583303138905,2.9203032905951996,3.514805924285367e-46
CG6812,2.5386724968386036e-50,0.0,0.42717203201237286,1.280500844324189,3.915784672075047,4.134989762850718e-46
CG8818,2.921304316363281e-50,0.0,8.043729899382981,2.6601512126073517,5.484079070802811,4.758220470492512e-46
CG9911,2.9872161225353287e-50,6.85418639070744,0.0,5.148109478212395,2.4137991665321605,4.865577620385544e-46
ND-B14.5A,3.0658300704337737e-50,0.0,6.646012892504554,2.632905929719323,5.056991659621657,4.9936240187225304e-46
hbs,3.2159471529111984e-50,0.0,0.0,2.305886568775939,0.4943235156450978,5.2381347226617595e-46
dpr1,3.74664746508703e-50,0.0,3.315531440289716,1.3188789037750228,3.7785751757456287,6.102539391133755e-46
hth,5.738406785480181e-50,11.53717893589474,10.522525900619137,10.950446119928833,8.753283501201464,9.346716972190118e-46
CG8861,6.415464332606007e-50,0.0,7.926002611877779,2.886310085914557,5.733035293566188,1.0449508304948664e-45
eca,7.152276606511191e-50,5.336795273706759,0.0,4.039977335210924,1.7096580578609484,1.1649628136685428e-45
Ptp61F,7.701895537523003e-50,4.2093600625905845,0.0,4.234711634412373,1.4462301610922041,1.2544847451517467e-45
Patsas,8.985947725408738e-50,0.0,0.0,0.3289107043019507,2.0270532051042642,1.4636311655145752e-45
CG9368,9.022841282309931e-50,4.589821136437188,0.0,4.200554385276797,1.3754824480862655,1.4696403880626417e-45
Uch-L5,9.46807685550186e-50,6.78260891837716,0.0,4.823994411328558,1.830477969914328,1.542160358224143e-45
Syt12,1.0264345237721147e-49,0.0,0.0,0.09766047667893707,1.4794668821578532,1.6718565523200205e-45
CG5903,1.1323677919469584e-49,6.58080571628276,9.16164553100672,4.768565398615241,7.037319035914076,1.8444006595232057e-45
MED31,1.1413367994426295e-49,3.9238400638956703,0.0,3.6303834602478573,1.2335831482969706,1.859009378932155e-45
RanBP3,1.2050139959753561e-49,0.0,0.0,2.4979963279886372,0.629464265323669,1.96272679664466e-45
Rab8,1.2550532562772916e-49,5.690988051265959,0.0,4.726595551776907,2.157481357418644,2.0442307438244524e-45
CG14777,1.2832506036327496e-49,0.0,0.0,0.829683689016084,3.1802138542633562,2.0901585831970226e-45
CG5028,1.4628106261060896e-49,1.73472027481493,8.968301643728996,3.926202411692621,6.5121470997509485,2.3826259478015987e-45
EF2,1.508382885296115e-49,10.605310647838609,9.437569676518152,9.898042769651934,7.659432375217615,2.4568540435703122e-45
alphaSnap,1.804361802751567e-49,7.5457261062975,9.400844228851485,5.866330280156469,7.875038083965596,2.938944504321752e-45
Top2,2.3277877975944914e-49,0.0,0.0,2.756317150568364,0.6514187695167779,3.7915007647219075e-45
CG17163,2.3549990358969533e-49,7.781641470400357,0.0,5.704212603019115,2.704220854602988,3.8358224296689576e-45
Smox,2.6901951537966433e-49,8.095531866778463,1.4784243493370888,6.598830204341693,3.6430488152828273,4.381789866503973e-45
CG13743,2.799148258264754e-49,0.0,0.0,0.5190012485223009,2.5249096352511553,4.5592526830616314e-45
norpA,3.450428031110646e-49,4.467865586525623,8.293646247115706,4.054163794008622,6.5400604001505345,5.62005717707302e-45
CG16779,3.638556207870993e-49,0.0,4.401624396001442,1.8209375328800752,4.02562086360121,5.926480351380273e-45
PP2A-B',3.728043959658335e-49,4.318389085173983,0.0,4.11503030116987,1.511330878976477,6.072238001491496e-45
zf30C,3.8984413716911585e-49,3.7197314400427763,0.0,3.9422738026460884,1.3349923195822442,6.349781306210559e-45
p130CAS,5.067723709320891e-49,4.919327155333347,0.0,4.257167800207849,1.5395996036158408,8.254308377741867e-45
dpr9,6.1460714222610345e-49,0.8055110056839573,6.453290422478837,2.7479834685884694,5.362586677056156,1.0010721132578773e-44
robl,6.565877490078249e-49,7.543200292493336,1.6052583911954605,6.3505669939622535,3.576034612530643,1.0694501255839452e-44
Ddx1,6.62682572212664e-49,1.0527292069213876,0.0,3.541237037188943,0.7853691027744958,1.0793773736199872e-44
Drice,6.752150855533126e-49,0.0,0.0,2.565527215223499,0.2916914501062984,1.0997903313492355e-44
mim,9.265273360812843e-49,4.77786143719649,0.0,4.224447058164275,1.6635682160583247,1.5091277250091958e-44
RanGAP,9.507675772246544e-49,0.0,0.0,2.447376252012427,0.4067597806543896,1.548610229783517e-44
CG6617,1.270401828567098e-48,7.319870444058575,0.0,5.404429727113881,2.477608178785333,2.0692304983700891e-44
Ts,1.2820480890269892e-48,0.0,0.0,0.16132604472745565,0.38965359503620145,2.08819992740716e-44
O-fut1,1.3293342717135617e-48,2.3924454130624926,0.0,3.663412080043682,1.1981253984519429,2.1652196617670494e-44
CSN8,1.6999649966052737e-48,1.0836002146058878,0.0,3.1543088330081357,0.9135891998077367,2.76890298647067e-44
FK506-bp1,1.829934131521744e-48,6.25679079583726,0.0,4.445566291155278,1.6483309584303847,2.9805967134226166e-44
FER,1.8547634786799845e-48,0.0,0.0,2.4688534634539083,0.4463319417831808,3.021038754073959e-44
stet,2.1266431856166135e-48,0.0,0.0,1.7591107534061217,0.023725724092705923,3.46387642073234e-44
CG42402,2.2065061805038346e-48,0.0,0.0,0.687736967774666,2.625938518667578,3.593957266804646e-44
SdhC,2.217248607681317e-48,7.817735690340272,9.18411348595575,6.504021670664382,7.845457334477946,3.611454532191329e-44
CG12081,2.2498433627108866e-48,1.5426502642323836,0.0,3.8502121070465782,1.290437505474588,3.6645448691834923e-44
cpa,2.3180150784271718e-48,5.276150657589215,0.0,4.292820792712124,1.4163062559554698,3.7755829597421775e-44
Su(var)2-10,2.5618090960323998e-48,6.513609347983882,0.0,4.923540876965619,2.1596187488806646,4.172674655617573e-44
PIG-U,2.767309327226307e-48,3.2682596480079984,0.0,3.8549084475282784,1.3345520896122278,4.507393432186209e-44
CG8003,3.553538152646003e-48,0.0,0.0,2.7916308307540545,0.48315585858578897,5.788002943029809e-44
Tsp96F,4.10548160796603e-48,0.0,0.7035920692682225,0.6938494568333314,2.5093711935313556,6.687008443055069e-44
CG15771,4.145676759170233e-48,0.0,2.4316856360185852,1.318162157123811,3.781946181760423,6.752478305336475e-44
Desat1,4.300878141162626e-48,0.0,7.419055224335037,2.8557012617155797,5.5933899649275105,7.005270316325684e-44
trsn,4.62383472353668e-48,1.3265039571189499,0.0,3.6699259715715162,1.1509263013556943,7.531301997696545e-44
CG5516,4.755874221041572e-48,4.775026304674916,0.0,3.902889003723771,1.4361786077226055,7.746367931232513e-44
Mtor,4.8796594396312875e-48,1.050923450248889,0.0,3.4890592175954,1.0150153382110116,7.947989295271441e-44
rdgC,5.078250029709527e-48,0.0,0.0,0.293007372380968,1.8768236362527182,8.271453648390877e-44
Neos,5.595809597813455e-48,2.7143549077551685,0.0,3.7106498324987562,1.2091523727202538,9.114454672918556e-44
CG5910,6.033808592338687e-48,0.0,0.0,2.140980464291967,0.21331907354556795,9.827867435201254e-44
Sar1,6.94610474096924e-48,8.519458133269014,6.059939532992148,7.48506778943187,4.633461576080639,1.1313815402090698e-43
PMP34,8.06547931198014e-48,7.183406847453887,0.0,4.989556022176906,1.986263564859669,1.3137052703353253e-43
Dcp-1,8.540645974352171e-48,0.0,0.0,3.0554781451136908,0.7449863419228949,1.3911004163024816e-43
CG10561,8.91222152380516e-48,0.0,0.0,0.3248486207374472,1.5258300366613293,1.4516226417973844e-43
CG12129,9.344167650931342e-48,4.061308948253436,0.0,3.9046232328518666,1.2517303345233657,1.521978026983697e-43
mam,9.779317408978579e-48,5.647301049187156,0.0,4.733241729332023,2.216620802223107,1.5928552195744309e-43
gb,9.786823193834243e-48,0.0,0.0,2.7734595129673982,0.5612274813088964,1.5940777618117214e-43
CG33181,1.0623305289457824e-47,5.004354191605336,8.02450758452008,4.150494041695851,6.340939347399096,1.7303239655468904e-43
Ptp69D,1.3951362145081346e-47,0.0,0.0,2.690350544314535,0.6829852045366277,2.2723978661908496e-43
Dpit47,1.5279887744706445e-47,0.0,0.0,3.040343578253437,0.6291244491013968,2.488788115857786e-43
Pep,1.581236480022634e-47,8.834929993203291,6.7505122016201575,7.644313369931186,5.126096941613308,2.5755179786608663e-43
MRE16,1.8443306871363008e-47,10.469071054716688,9.085478134599663,10.295477237115476,8.95633159424223,3.0040458232076066e-43
CG32486,2.0502771910415267e-47,0.0,6.302484956321159,2.178529203342761,4.796372746308287,3.339491488768439e-43
Fife,2.529180642441236e-47,0.0,0.9817608670873419,1.2399407685867594,3.8992791617629203,4.119529430408285e-43
vimar,2.5798369524160845e-47,3.7273291184182074,0.0,4.1031266080510145,1.63809851953342,4.202038428095319e-43
hig,2.822990367842685e-47,0.0,0.0,0.7492751156529182,2.8620131265622,4.598086711142165e-43
hang,3.1071884156935694e-47,4.494198932420708,0.0,4.081390693813381,1.8850181318102939,5.060988491481686e-43
CR43459,4.1167249771074966e-47,0.0,0.0,0.20256562746097592,1.420207663409874,6.705321642712691e-43
Iswi,4.1289676549691074e-47,0.0,0.0,2.904427455362176,0.8199576194215871,6.725262516413682e-43
Alh,4.1796709273560458e-47,2.478696878272244,0.0,3.6172411964290476,1.2163402505788004,6.807848006477527e-43
glec,4.484299539309899e-47,5.188118612822857,0.0,4.352500358399413,1.8619848796478902,7.304027089627964e-43
Proc,4.587651883424363e-47,0.0,0.0,0.33252787490551733,2.0827760516827603,7.472367387721603e-43
CG10089,4.632666602558034e-47,0.0,0.0,0.45327467727549625,2.235817500736757,7.545687362246525e-43
sky,4.737461270407923e-47,0.0,2.07190818249041,1.1538066989263958,3.193502749910829,7.716376917240424e-43
CG30379,5.080806601583019e-47,0.0,0.0,1.5218875349475192,0.0564321546314653,8.275617792658421e-43
Unr,5.164034379564906e-47,8.695865827352664,7.587966331797031,8.296011403220607,6.51752903647363,8.411179197435319e-43
mbo,5.446357041933455e-47,0.0,0.0,2.710772312038087,0.4635911348004291,8.87102634990121e-43
Mst85C,6.282193858159766e-47,2.123651167814154,0.0,3.8751279340389835,1.2463912926581506,1.0232437356170627e-42
ubl,7.844291720726341e-47,3.36556075623501,0.0,2.874906844179332,1.077732638780577,1.2776782354719064e-42
CG5382,8.079599390395766e-47,0.0,0.0,3.433385661835631,0.9565322811622052,1.3160051487076623e-42
Cchl,8.940048424539463e-47,0.0,7.1812117372819575,2.423204290470475,5.116236880880008,1.456155087388988e-42
CG13144,9.560974355756115e-47,0.0,0.0,0.13004393185459384,0.6337869190229706,1.557291503065556e-42
Bub3,9.783304312834402e-47,6.240299463651471,0.0,4.552093966460142,1.8002483478235671,1.5935046064744675e-42
CG8031,9.874059191460602e-47,0.0,0.0,3.5145762837113037,1.0098468376996832,1.6082867611051027e-42
Kap-alpha3,1.0952370424289977e-46,8.414913637208903,2.5933980423979257,6.764086538904232,3.9308289208011526,1.7839220947083515e-42
CG18135,1.4171771412949775e-46,0.0,0.0,0.4256102127339004,2.119241453537694,2.3082981277412592e-42
wmd,1.6934725676121734e-46,7.119567723566679,0.0,5.124460040205303,2.2203080619033067,2.758328118126708e-42
CG7519,2.6260455155781544e-46,0.0,0.0,3.1275679158503418,0.893679303165185,4.277302935773698e-42
CG6610,2.747075122019857e-46,0.0,0.0,2.081690189227195,0.47392119303594754,4.4744359587459434e-42
eIF4G2,3.0311435831443007e-46,6.343663962841628,0.550626830114695,5.2769683157925655,2.783292323162275,4.937126668225437e-42
M1BP,3.699444714803238e-46,0.7767806480377429,0.0,3.831671082021244,1.2138780498223478,6.025655551471515e-42
CG10326,4.014016619814857e-46,8.998657008721032,7.25762882963055,7.867354357985641,5.0685337504132555,6.538030270354439e-42
CG9399,4.316545065743755e-46,0.0,3.488787511756005,1.5283654877366355,3.881150298263859,7.030788603083428e-42
Gasz,4.376066992297546e-46,0.0,0.0,0.4646509617412603,2.2394019955153164,7.127737917054243e-42
CG1416,4.921574756246034e-46,4.809142025117845,0.0,4.095123035533727,1.5862120494469703,8.01626096297354e-42
tra2,4.965895229653156e-46,2.5002932811370933,0.0,3.7515879663930196,1.2509211102950828,8.08845015005906e-42
dock,6.478304868038957e-46,7.349241330307504,0.5183568650695752,6.104728793809733,3.3796582287924233,1.0551862969061852e-41
AIMP2,6.741208574964509e-46,0.267642587367534,0.0,3.22298917218264,0.9812818503241533,1.0980080526902192e-41
CG18549,7.375028096680373e-46,0.0,0.0,0.925725567903168,3.3320032730053604,1.2012445763872991e-41
dpr13,7.485775196567738e-46,0.0,0.0,0.7174307232522851,2.7087835813395325,1.2192830640169532e-41
VhaAC39-1,7.700021699061253e-46,7.1804510314721375,9.458494360520419,4.947351656445662,7.096186342947461,1.254179534343097e-41
Sema-1b,7.730563268984894e-46,3.0806388923503407,0.0,3.0023344243164347,1.2554134455303763,1.2591541452522596e-41
RpL5,7.904888709576695e-46,9.411379956556267,7.942797869037065,8.42883517548498,6.199430834362,1.2875482730158522e-41
Wbp2,8.85194437751282e-46,0.0,4.475765418938685,1.6764818870777458,4.0510305501962,1.441804700209288e-41
CG13685,9.17062448074713e-46,0.0,0.0,0.4685868739946494,1.7590300901252938,1.4937113154240928e-41
Hsp60,9.53212376674778e-46,6.484174685916545,9.514715668504671,4.785394407613092,7.130545877783398,1.5525923191278784e-41
CG4404,1.0082454585346826e-45,0.0,0.0,0.30297231598167174,1.9848577605686017,1.642230202861291e-41
endos,1.2218446460942754e-45,9.098645638167255,6.621312147992803,7.609245451424953,4.941975907012348,1.9901405595583557e-41
Arp3,1.2525521052279236e-45,7.660628560005821,0.0,5.4985106166806945,2.678328918693436,2.0401568689952418e-41
CG12071,1.3896042329400632e-45,8.23521213078778,0.0,6.483679958687543,3.556181512907883,2.263387374612775e-41
AstA-R1,1.420412498180527e-45,0.0,0.0,0.7788771831976221,2.8084103276099133,2.313567877036442e-41
Cirl,1.551144323823195e-45,7.367719260587918,3.6442669118711795,6.393373636925314,4.062831685943031,2.5265038746432203e-41
Yeti,1.7154724821012463e-45,8.507105398614339,6.058892042231653,7.36043354268187,4.547979407190681,2.7941615788465103e-41
Nop60B,2.191372804562345e-45,0.7483608777811782,0.0,3.296906568181685,0.8698672316944597,3.5693080240711475e-41
CG3402,2.4352257731185392e-45,0.0,0.0,3.625612617954313,1.0712382432074092,3.966495739255477e-41
CG32392,2.8575060451959856e-45,0.0,0.0,0.12187789573750485,1.585315962224642,4.654305846415222e-41
CG13532,2.908487994431343e-45,1.4705222338060917,0.0,3.4025036089095777,1.22994023793581,4.737345245329772e-41
Txl,3.061510963877538e-45,4.718543628026286,0.0,4.119496906810187,1.5448303138819728,4.986589057963733e-41
Gycbeta100B,3.1675367857485387e-45,0.0,1.1644003684880913,1.0935959799157826,3.2977835414883847,5.15928391662722e-41
CG11964,3.5024117590416594e-45,0.0,0.0,3.5018157531037026,1.0600408169199569,5.704728273127054e-41
eIF-2alpha,4.304908762048526e-45,0.5344307740103779,0.0,3.4716062199972715,1.1250960560571215,7.011835391624639e-41
Utx,5.268908446544922e-45,0.0,0.0,2.6087520334785244,0.5798604172639527,8.581998077732369e-41
Scgbeta,5.651393657133334e-45,8.343064467893205,0.0,6.340360540092802,3.364960651390473,9.204989988738773e-41
Pdcd4,6.210686986633255e-45,9.808296288288767,8.57624046405594,8.944351020960918,6.5875087455228725,1.0115966963828246e-40
fwe,1.0272495899142858e-44,0.0,2.9447448650040906,1.521314868537377,3.701380173423183,1.6731841320523886e-40
wake,1.2036049513738647e-44,0.0,0.0,0.2066983483906293,1.3570642752594086,1.960431744797751e-40
CG9674,1.402410962129068e-44,0.0,7.04553665757947,2.64121387484318,5.246095455809642,2.2842469751158263e-40
CG31249,1.4744537757756266e-44,0.5525001409876188,0.0,3.3713368743104386,1.0516145852741392,2.4015903099833408e-40
CG16791,1.562759409069675e-44,7.316378682281214,1.2656537605170652,5.76194773107148,3.214945636084363,2.5454225254926864e-40
ND-MWFE,1.6112689299066028e-44,5.965099186870095,7.430563424413691,4.9239533510869045,6.222832187326978,2.6244348330318745e-40
CG12264,1.689596184823975e-44,0.0,0.0,1.2864854271748754,3.7434337849739343,2.7520142658412906e-40
Tfb1,1.8735872362450748e-44,0.0,0.0,2.8372121890695556,0.559365808701897,3.051698890395978e-40
CG14186,1.894123582799537e-44,0.0,0.0,1.0933330684014662,3.2942144151223105,3.085148491663886e-40
CG3605,2.08791189914186e-44,0.7195615487042724,0.0,3.278353853378779,1.083692806088239,3.4007909013222617e-40
Gs1l,2.347776280035074e-44,0.0,6.363376804687715,1.9961842614393643,4.652162406316341,3.824058004921129e-40
drl,2.4627900163479496e-44,7.168705094269201,0.0,5.299684634074651,2.404813742191352,4.01139237862754e-40
CG6144,2.543734413652476e-44,0.0,0.0,1.4565259612022627,3.9667277733531496,4.143234612957153e-40
Tsp39D,2.691674802747424e-44,5.701782355838818,0.0,4.612287569494315,2.1757852668604727,4.384199918715004e-40
Kr-h1,2.8481377794378905e-44,4.859514109190435,0.0,4.015454312632371,1.5989741626362803,4.639046815148436e-40
DCP2,3.41516651700031e-44,6.80518017662679,0.0,5.258898223093988,2.6443213991059915,5.562623222890105e-40
Obp44a,3.6747308192256794e-44,1.9661874820241727,0.0,3.590639233719503,1.3396386531305224,5.9854015583547865e-40
CG11880,3.718948916403457e-44,0.4463076747282171,0.0,2.835258487500139,0.8843837865419039,6.057423995037951e-40
ND-MLRQ,4.0063272007990104e-44,6.275218096721986,7.655539613944574,5.394902780162225,6.442695518879357,6.525505744661428e-40
RpII15,4.217232381700056e-44,2.1708196355691043,0.0,3.3117884802627033,1.1645387210848885,6.869028103313051e-40
CG1440,4.569649916374686e-44,0.0,0.0,2.9250189591459015,0.7093342633521581,7.443045783791088e-40
gogo,5.134428677896749e-44,0.0,0.0,2.0559917844292097,0.37634312944922227,8.362957430558224e-40
dpr3,5.312947478636675e-44,0.0,0.0,0.3566913185661463,1.8627368573727756,8.653728853203416e-40
Nrx-IV,5.763272409460521e-44,3.548523862641619,0.0,3.817659833556717,1.6006254558399577,9.387218100529296e-40
dysc,6.512732574599225e-44,8.781959062784324,10.04271128988292,7.712696276177961,8.661736731089238,1.0607938817507219e-39
ari-2,6.873584166449831e-44,0.6485480161168604,0.0,2.938886604747954,0.9683898086219038,1.1195693890313484e-39
cathD,7.035323256170878e-44,8.841351664274475,4.657260230441496,7.291711560585109,4.558163780950691,1.1459134519651126e-39
Bap111,7.711889326403091e-44,0.0,0.0,2.930572286153883,0.7417109655321625,1.2561125334845354e-39
CG7611,8.290959412885143e-44,4.145542504591141,0.0,4.044360178060978,1.5295583568737292,1.3504314691707321e-39
CG15312,8.79318104116149e-44,0.0,4.126549671484494,1.720407741582098,4.415475581932329,1.4322333279843835e-39
Elf,9.446819859479692e-44,0.0,0.0,2.5896852992288784,0.7274750757713935,1.5386980187120522e-39
Marf,9.563622698730243e-44,0.0,5.29825655568217,2.1809840383490813,4.459751768486937,1.557722865169182e-39
CG32243,1.0567860236358113e-43,0.0,0.0,3.5237881889995792,1.077018337390755,1.7212930752980097e-39
CG3732,1.217376591079899e-43,0.0,0.0,3.336009091348307,1.0288683123067646,1.9828629915509395e-39
Klc,1.2460171919506135e-43,7.38023408319206,0.0,5.446460812129848,2.837597276458586,2.0295128022491592e-39
Eogt,1.4085603746686618e-43,0.0,0.0,2.4134653758311595,0.43751548146026664,2.2942631382603163e-39
eIF4G,1.4338200766811396e-43,8.657293885653779,6.567940716206017,7.62137652737436,5.123094958294806,2.3354061408982403e-39
Lrch,1.464309181226395e-43,0.0,0.0,2.5181014297456197,0.6046213719160132,2.385066794381552e-39
Not3,1.7764784423671476e-43,4.876436008123014,0.0,4.349066375827477,1.9245263927870089,2.89352808692761e-39
Thiolase,2.338897058504321e-43,0.0,0.0,3.7321646432333724,1.0837140334637805,3.8095955288918385e-39
7SLRNA:CR32864,2.5716904824482487e-43,0.0,0.0,0.3262237147144859,0.04270347933372975,4.188769457811708e-39
CG2201,2.6642238705930327e-43,0.0,0.0,0.44641814481281017,2.1448928564187857,4.3394878404219316e-39
CG31301,3.192133992690765e-43,2.617875748309487,0.0,3.7355529979202826,1.268003644133044,5.199347847294718e-39
DnaJ-H,3.249766463601206e-43,0.0,3.866609598417525,1.7193519120858396,4.254410749650161,5.2932196159136444e-39
Pde6,3.4609893511585215e-43,0.0,1.7070964973036609,1.3635024104554505,3.4956067077690838,5.6372594551669996e-39
nop5,3.886298657396126e-43,0.0,0.0,2.1439438585661295,0.3323184626872819,6.33000325316681e-39
AstC-R1,3.932296531982155e-43,0.0,0.0,1.6773194294071874,0.1735534240035688,6.404924591292534e-39
CG3887,4.713289872956474e-43,8.124643241340323,0.0,6.282650792105659,3.3998153087104246,7.677006545071504e-39
Rae1,5.127418684148385e-43,0.0,0.0,3.1862738665019403,0.8834808209457047,8.35153955274089e-39
SAK,5.569320482278716e-43,0.0,0.0,1.3024847763211445,0.2746697283257721,9.071309201535573e-39
beat-Ib,5.840979859372598e-43,0.0,0.0,0.19270873260176133,1.5711771746777248,9.513787994946087e-39
KdelR,6.576850196924789e-43,6.255387957556595,0.0,4.49494341990533,1.794385313184189,1.0712373600751096e-38
CG7770,6.620773375332689e-43,7.402931498079063,0.0,5.8982655411270235,3.143840300759555,1.0783915673741883e-38
