,pvalue,medianA,medianB,meanA,meanB,pvalue_adj
CG4558,7.511231457879927e-10,0.0,0.0,1.329141436470395,2.331650710761098,1.2234293798594824e-05
CR45140,7.587324286648492e-10,0.0,0.0,0.2960012271144722,0.07126826014799154,1.2358233798093064e-05
CG15760,7.601481537650244e-10,0.0,0.0,1.4048371750601878,2.3419726566279064,1.2381293128524717e-05
CG42489,7.640570106255858e-10,0.0,0.0,0.13332049059021303,0.054650967378435514,1.2444960589069542e-05
pes,7.666137816728641e-10,0.0,0.0,0.9960879743185572,1.555606000835095,1.248660527588761e-05
CG8149,7.670892268354912e-10,6.57802231955013,5.118411500000001,4.588194129052046,3.895302910253703,1.249434932669648e-05
ptc,7.722256148270843e-10,0.0,0.0,0.27183674039359473,0.01655387315010571,1.257801081430355e-05
l(2)10685,7.737650901900401e-10,0.0,0.0,0.7173310403299812,0.6587926461310785,1.2603085789015373e-05
CG2970,7.810694668321354e-10,0.0,3.3987169,2.5816113720162988,3.4847162971035917,1.2722059475761822e-05
CG31642,7.848555183198272e-10,0.0,0.0,0.12604272166450659,0.039222856871035945,1.2783726682393346e-05
Rim2,8.004873845579256e-10,0.0,0.0,0.9069017080773286,1.4124121932241014,1.3038338519679491e-05
CG1902,8.108824889960625e-10,0.0,2.8867794,2.969848967896552,3.9955819025792807,1.3207653980767866e-05
Bet5,8.162630567155567e-10,0.0,0.0,2.052170138108746,2.8693643631395367,1.3295292667782987e-05
PpV,8.239489681879345e-10,6.292894402140348,7.910007,4.897827961512338,5.8810893352114215,1.3420480793845077e-05
mRpL42,8.257979543255923e-10,0.0,4.152030850000001,2.5418218901296514,3.3046200290169114,1.3450597080055247e-05
PTP-ER,8.30843451304173e-10,0.0,0.0,0.8415445396815298,1.4366232988900638,1.353277813484237e-05
Roc1a,8.31275802630195e-10,8.593109936703977,8.227125999999998,7.6954401295734955,7.890179054439733,1.3539820273240616e-05
CG9008,8.343614656271268e-10,0.0,0.0,1.2586944828472426,0.6390885590486257,1.3590079552134642e-05
CG32099,8.405121980774278e-10,0.0,0.0,0.35553030071231406,0.8194937828329808,1.3690262682285145e-05
bs,8.526712762115487e-10,0.0,0.0,1.3954619304038816,2.2629679687737845,1.3888309746933706e-05
sns,8.537611560850175e-10,0.0,0.75087405,1.9677492424018812,2.8830682783826633,1.3906061710312765e-05
CG33203,8.667910379201046e-10,0.0,0.0,0.47970695983632666,1.166064943625793,1.4118292425642665e-05
CG7550,8.669821457954076e-10,0.0,0.0,1.1294267120645456,1.8702241041226222,1.4121405190715598e-05
CG32264,8.787036414409771e-10,7.815117213703597,8.3210655,6.500598568638706,7.345183495919654,1.4312324911790635e-05
mRpL37,8.79423803594394e-10,0.0,0.0,1.4691762446479548,2.314905479386893,1.4324054912945488e-05
CR41613,8.800847634293824e-10,0.0,0.0,0.2064973082284538,0.1457671127378436,1.433482062673778e-05
CG5013,8.808533296169978e-10,0.0,0.0,1.3711433726577595,0.7368637945560254,1.434733903280166e-05
CR44458,9.095215341506322e-10,0.0,0.0,0.10664856691701906,0.38063909836152227,1.4814286748245497e-05
Sec63,9.153275361500793e-10,0.0,4.241431499999999,2.908183449352187,3.7685394030549686,1.4908854908812493e-05
CG7277,9.209782199290409e-10,0.0,0.0,1.494797090252322,2.2758956440803386,1.5000893246204219e-05
faf,9.240950457641292e-10,0.0,2.78922615,2.8103049793595063,3.7892222881289648,1.5051660105406136e-05
psidin,9.249441376068288e-10,0.0,0.0,2.0348601535953033,3.1272700715433404,1.5065490113340028e-05
CG14298,9.3721236547878e-10,0.0,0.0,0.016145930653505954,0.27466676231501047,1.5265315008918368e-05
MED1,9.494260699422357e-10,0.0,0.0,1.169681932825903,2.228611584503172,1.5464251827219135e-05
Lerp,9.597241260581395e-10,0.0,0.0,1.4617348509284565,2.4717597065750554,1.5631986565234976e-05
CG2126,1.0089806003664844e-09,0.0,0.0,1.185025833434625,1.8392746855602533,1.64342760187693e-05
LSm7,1.0147832258717657e-09,5.935972290505571,5.0650868000000004,4.557168073656499,4.047150816014802,1.652878918299932e-05
CG17556,1.030860705965778e-09,2.4160418733078544,4.671439299999999,2.942978891754327,3.7467996493023255,1.6790659178770592e-05
CR31044,1.033769151121185e-09,0.0,0.0,0.14816463342554717,0.015523436997885835,1.683803193346186e-05
Su(P),1.0587974082885386e-09,2.780243178071395,7.0959615,3.909763942488179,5.039424979852003,1.724569218620372e-05
Papst2,1.0633337876002481e-09,0.0,0.0,1.8168147411035251,2.721081705348834,1.7319580732432843e-05
CR45036,1.0690829611697303e-09,0.0,0.0,0.1680825797855533,0.449442702484144,1.7413223271532567e-05
CG33332,1.0789833377792284e-09,0.0,0.0,1.2113118283514728,0.9945636171881603,1.757448060574807e-05
SCAP,1.0826699247546172e-09,0.0,0.0,1.9449337910679003,1.3506702196828753,1.7634527734403206e-05
Pde8,1.0863418985139752e-09,0.0,0.0,0.11021852111192315,0.5618480027484143,1.769433684299563e-05
CG8213,1.0993147458130591e-09,0.0,0.0,0.29263375347896076,0.03571556245243129,1.7905638579803106e-05
CG9684,1.111152655462287e-09,0.0,0.0,0.3736831874789113,0.08442160465116279,1.8098454452169732e-05
Cht3,1.1328272365906159e-09,0.0,0.0,0.8472578930163023,0.41129558873150124,1.8451490029587952e-05
CG13707,1.1572129911303262e-09,0.0,0.0,0.08159379220582927,0.4109121430232559,1.8848685199530754e-05
fwd,1.1783492596108845e-09,0.8473862208133881,0.0,3.489258486925876,2.548883982917549,1.9192952740542087e-05
cid,1.1884768389287672e-09,0.0,0.0,0.041374992077894586,0.3418486057082453,1.935791075247176e-05
Try29F,1.2100242086173613e-09,0.0,0.0,0.37881288308991773,0.8527325483932344,1.970887430995958e-05
CG9135,1.2192888153878733e-09,7.886428921209098,8.527935,5.787091261241587,6.858552663953487,1.985977622503768e-05
yps,1.2419057144892128e-09,10.115970152919433,9.7998245,9.114501241041541,9.24358295974629,2.0228160277600298e-05
CG9548,1.2508663212567874e-09,6.364669983590126,5.600532100000001,5.037961034484063,4.545598606976746,2.0374110640630553e-05
Cul2,1.2829142272266575e-09,0.0,0.0,1.851639297278904,2.945913224534883,2.0896106933067796e-05
bowl,1.299145418932747e-09,0.0,0.0,0.2699775136862133,0.08714282346723043,2.1160480583576583e-05
yrt,1.3053674849892298e-09,0.0,0.0,1.9999397379936494,1.36572394538055,2.1261825595504574e-05
CG7718,1.3125629183632778e-09,0.0,0.0,0.5884026382509684,1.3731659932029603,2.137902481430107e-05
CG32708,1.3309802525374129e-09,0.0,0.0,1.0434291625325691,1.6682512273467245,2.1679006353329382e-05
Vps53,1.343526526232975e-09,0.0,0.0,1.4568430643590822,2.465902757082451,2.18833600592827e-05
CG11134,1.381483295747973e-09,7.263405049476713,6.53271375,5.1939103441498515,4.560172064608883,2.2501599921142986e-05
CG17707,1.389535530817708e-09,0.0,0.0,0.35503538487715725,0.07843143213530655,2.263275472595883e-05
CG15387,1.4052046904571764e-09,4.433226978951673,6.09745135,3.6700057486088853,4.8060600684989385,2.288797399816649e-05
Dip-B,1.4179078849742585e-09,7.953627486700994,8.6197895,5.81302378737136,7.05813615989429,2.3094883630460722e-05
toe,1.4202755586912126e-09,0.0,0.0,0.05091724508807208,0.0007795313424947146,2.313344829996247e-05
CG12880,1.4256304938431172e-09,0.0,0.0,2.2807458896504533,1.3688706424207193,2.3220669483716692e-05
PEK,1.4391386995030965e-09,0.0,0.0,0.9928328667571219,2.117843750000002,2.3440691137506437e-05
Pfrx,1.470495825117705e-09,0.0,0.0,1.0180956498159581,1.8572098104968298,2.395143599951718e-05
Edem2,1.4746006486195725e-09,0.0,0.0,0.8267075787464174,1.7321838219873147,2.40182953647156e-05
CG5787,1.5048528045772981e-09,0.0,0.0,2.1854224609628687,3.229090363921776,2.4511042480955033e-05
CanA-14F,1.5273720706831577e-09,4.004275622528594,5.2913193,3.741241122469008,4.5735539995560295,2.4877836287287273e-05
rin,1.5438132054059347e-09,9.061678585043326,9.446591999999999,8.664055203920482,8.957253834566597,2.5145629489651866e-05
prel,1.562305823290939e-09,0.0,0.0,1.9569135195974712,2.891153844714587,2.5446837249762816e-05
Myb,1.5786797926793923e-09,0.0,3.3366598,3.069506918634586,4.066034552579279,2.571353646316194e-05
HIPP1,1.5821537995515353e-09,0.0,0.0,2.36670194541704,3.3789956088160658,2.5770121087095407e-05
Spn88Ea,1.6050140382962133e-09,0.0,0.0,0.29967699161755496,0.03352559376321353,2.614246865576872e-05
CG12121,1.6091955997027361e-09,0.0,0.0,2.3919741575605618,3.4179677301057056,2.6210577927958167e-05
CG32425,1.6558316446717347e-09,0.0,0.0,1.7267972318394516,2.69990705526427,2.6970185828413215e-05
Bmcp,1.6604170771922222e-09,0.0,0.0,1.7484838141093835,2.626035073520083,2.7044873353306914e-05
mRpS33,1.6706129412875616e-09,0.0,2.3770519500000002,2.039410552630401,2.713414735887949,2.7210943587691803e-05
gbb,1.6955830459144757e-09,0.0,0.0,0.21510562167345124,0.6499328683192389,2.7617656651854982e-05
Sep1,1.6993034488365678e-09,8.00560272988939,8.578786000000001,5.904271543137615,7.2246045543023305,2.7678254574650014e-05
conu,1.7465024446904191e-09,2.838431467036503,4.1986252,3.2770572640286977,4.110107767505287,2.8447031819117545e-05
Su(var)3-3,1.7690863800588317e-09,0.0,0.0,0.9871236376365228,2.036781303742075,2.881487895839825e-05
Tim8,1.7756095284808384e-09,1.5258986753107524,5.60873745,3.2864007459376254,4.277093972378434,2.8921127999895896e-05
CR41620,1.7983362591847454e-09,0.5090164354139725,0.99574208,0.7373829150969957,1.0674276920190269,2.9291300989601134e-05
mRpS18C,1.8237487559311806e-09,0.0,0.0,0.9627257982513988,1.5043174598308664,2.9705219736607068e-05
CR45968,1.8308626449374012e-09,0.0,0.0,0.15601276107494014,0.036967458985200846,2.982109076074039e-05
Sym,1.850503091906823e-09,0.0,0.0,0.9500303210975836,1.9313736405285413,3.0140994360978332e-05
CG17660,1.8521841381959223e-09,0.0,5.93009595,3.490932817999594,4.439028647716699,3.0168375242935184e-05
LanB1,1.8697261674252266e-09,0.0,0.0,0.2500698821557585,0.02389877582452431,3.0454099815022093e-05
f-cup,1.870953912430032e-09,0.0,0.0,0.770782377476308,1.6012867981501056,3.0474097325660362e-05
Sh3beta,1.8750193151970993e-09,6.8613605371335415,6.11432235,4.943413070264946,4.458389723002114,3.054031460593035e-05
CG17271,1.8753425114988724e-09,7.5588403474425885,6.976793,5.390252790776091,4.79996086691332,3.054557882729363e-05
Grasp65,1.884160894835347e-09,0.0,5.0187946,3.2322109900153255,4.1412774698097214,3.0689212655078134e-05
CG34296,1.9692913078172538e-09,0.0,0.0,0.18203294940513215,0.0,3.207581682172743e-05
Mhc,2.039486265371589e-09,0.0,0.0,0.0737535856052725,0.02128777135306554,3.3219152290372446e-05
CG13325,2.087365744984232e-09,0.0,0.0,0.059732094817390176,0.25988100993657504,3.399901325430317e-05
CR45358,2.1182585033888333e-09,0.0,0.0,0.5292470852479586,0.1897859942917548,3.450219450319732e-05
CG34293,2.1454614302138697e-09,0.0,0.0,1.0576263360598042,1.624540281670189,3.494527577532351e-05
puc,2.1479192903904835e-09,0.0,0.0,2.63974139197939,2.0445549645031704,3.498530940188019e-05
HDAC11,2.1665142674922134e-09,0.0,0.0,0.6435325890975193,0.2730977617653277,3.5288184388913174e-05
wb,2.1777622388700847e-09,0.0,0.0,0.16098073426292495,0.0031088234672304446,3.547139134671594e-05
NUCB1,2.189411657404792e-09,8.564490384774615,9.0632595,6.634337466010844,7.559559391279071,3.566113707580926e-05
CG13313,2.2123899997816426e-09,0.0,0.0,0.03375232172767921,0.27984440253699794,3.60354083164434e-05
CG42671,2.2434789741550018e-09,0.0,0.0,1.2952444110590533,2.2243984576215636,3.654178553103667e-05
Usp30,2.2486653819392418e-09,0.0,0.0,2.6768830675052544,3.6254754967970393,3.662626174102637e-05
CG42542,2.2738092227863764e-09,0.0,6.28409265,3.369988107584214,4.4274258914164895,3.70358046207445e-05
Saf-B,2.288615396532836e-09,4.139907998562407,6.77039715,4.052829539927665,4.989450513530657,3.727696757872684e-05
snRNA:U4:39B,2.2945390670458084e-09,0.0,0.0,0.15201262694633688,0.043003228467230446,3.737345232404213e-05
CG42450,2.3130969579496673e-09,0.6461263172637497,0.0,2.9077867846497387,2.177792120835095,3.767572325108418e-05
Sap47,2.317972167168845e-09,7.702844593762713,8.138538,6.307073831037648,7.0311603290063385,3.775513065884614e-05
CG8036,2.322134903057219e-09,1.4552234824616266,6.997771500000001,3.9224797952951755,4.896772787473578,3.782293330099599e-05
PI31,2.3338190569344344e-09,5.756235923243174,7.12717785,4.353009317202587,5.465041044672305,3.8013244799348066e-05
CG2147,2.353645430831435e-09,1.4491087281386197,0.0,3.4456943486082605,2.6304110843974637,3.833617677738241e-05
z,2.3922902453693804e-09,0.0,1.7472284,3.010592606142083,3.979733669291754,3.896562351657647e-05
CG14722,2.4052437081801163e-09,0.0,0.0,1.522189966556343,2.3428862368498944,3.917660951883773e-05
Strumpellin,2.41985393501193e-09,0.0,0.0,0.7649402013168721,1.7650705587949258,3.941458089347431e-05
CLS,2.444266514434273e-09,0.0,0.0,1.5046990963350513,2.3225490712050725,3.981221298710544e-05
Syx8,2.4466008850052703e-09,0.0,0.0,0.955061479083875,1.5857398659725157,3.9850235214965845e-05
CG10889,2.449453658248415e-09,0.0,0.0,0.4940247089374419,0.24080957332980976,3.989670118555019e-05
CG31869,2.4758710005442468e-09,0.0,0.0,0.25163077064169326,0.0911485677061311,4.032698685686469e-05
CG42544,2.481795020877585e-09,0.0,0.0,0.1747374301109963,0.04910791902748414,4.0423477300054104e-05
Nap1,2.5171920460048325e-09,7.2503956922741795,6.81195995,5.8045318652864895,5.532839961945034,4.100002404532671e-05
CG1885,2.5235672849857196e-09,0.0,0.0,2.1940015002230413,3.1273081363424957,4.11038639378474e-05
CG10508,2.5267783869077833e-09,0.0,0.7621773000000001,2.7288441502460516,3.6500475831501036,4.1156166365953976e-05
CG10053,2.5763118453401603e-09,0.0,0.0,2.1161177361668835,1.338560314164905,4.196296733690053e-05
CG11029,2.653173626742301e-09,0.0,0.0,0.33391006725902495,0.09428162145877378,4.32148920323786e-05
blow,2.6536089159968735e-09,0.0,0.0,0.3445158115774952,0.101880077589852,4.3221982023757077e-05
Dif,2.716734539540766e-09,0.0,0.0,0.10454962164911435,0.04551382341437633,4.425017218003999e-05
GalNAc-T2,2.722303558738849e-09,0.0,0.0,0.8683670858374897,1.7032380366279072,4.434088036473838e-05
mmd,2.750561632758524e-09,6.626484220445138,7.716212199999999,5.626196825397098,6.456590071934465,4.480114787437084e-05
Drep1,2.7702598896439852e-09,0.0,0.0,1.1042406809575955,2.004949679809723,4.512199308252123e-05
CG8116,2.810031258312432e-09,0.0,0.0,2.220575310261052,3.1833364674418623,4.576978913539289e-05
Sytbeta,2.864292685970776e-09,0.0,0.0,0.25527367708840865,0.6905467103488375,4.6653599269092e-05
NimA,2.8759870067580226e-09,0.0,0.0,0.2569239279884962,0.00819859322410148,4.684407636607467e-05
CG2807,2.9206052264078432e-09,0.0,0.0,2.0251521963141768,3.0952507882980966,4.757081792773095e-05
CG5004,2.966368647146922e-09,0.0,0.0,0.8912797623115447,1.5970720536046505,4.831621252472907e-05
CG4374,3.034189911676522e-09,0.0,0.0,0.16439986929830097,0.0,4.942088528138719e-05
CG34124,3.034189911676522e-09,0.0,0.0,0.038249342006267395,0.0,4.942088528138719e-05
CG11854,3.034189911676522e-09,0.0,0.0,0.04309957991298233,0.0,4.942088528138719e-05
CG13982,3.035381216866078e-09,0.0,0.0,0.3715541222623203,0.9100868820718819,4.944028926031468e-05
ArfGAP3,3.08473645102257e-09,0.0,4.8172462,3.2747298267858516,4.240339027019025,5.024418731425562e-05
CR45814,3.178389206975818e-09,0.0,0.0,0.16669012142241924,0.1354318673784355,5.176960340322212e-05
FoxK,3.1893915406703576e-09,0.0,0.0,0.5829137151548092,0.39779034900634264,5.1948809414438785e-05
Cpr51A,3.2002173628495224e-09,0.0,0.0,0.26615908188951043,0.023430514376321356,5.212514040609302e-05
CG4021,3.2239416116294977e-09,0.0,0.0,0.04653498806528095,0.02588559278012685,5.2511560970221256e-05
CG5087,3.246037368526671e-09,0.0,0.0,0.9292247773018154,1.95483697668076,5.287145665856242e-05
Vps2,3.310303150023426e-09,0.0,5.6181068,2.9892260559964905,3.9982402267653327,5.3918217707581564e-05
CG7927,3.40419056652114e-09,0.0,0.0,2.9695358057717653,3.880919301162791,5.544745594749633e-05
RpS2,3.421521786865968e-09,10.535342347950452,10.3176205,9.937130460303383,10.12302814587737,5.572974686447289e-05
AlaRS-m,3.4720473148616304e-09,0.0,0.0,1.103057774108222,2.00197450307611,5.655270666446624e-05
mRpS9,3.4736792113000603e-09,0.0,0.0,1.4204064606080486,2.2015019249048633,5.6579286993655384e-05
heph,3.505965983948086e-09,4.851512224762122,2.6658297500000003,4.20830925410285,3.3948915717547576,5.710517394654642e-05
Fas3,3.5071094959943805e-09,0.0,0.0,1.7340354411897503,2.7743957536997885,5.712379947075647e-05
CG3815,3.531871475462359e-09,0.0,0.0,1.162041447745806,2.021264465042284,5.7527122592330906e-05
CG3803,3.534119944958351e-09,0.0,0.0,1.640524920521262,2.482048286363637,5.756374566348162e-05
CG34377,3.553441525989607e-09,0.0,0.0,0.505969115715998,0.15854594467230443,5.7878455575318725e-05
CG31191,3.557633367442055e-09,0.0,0.0,0.2557893790232468,0.8477464566067651,5.794673228889619e-05
CG9330,3.5680358390530938e-09,0.0,0.98065358,2.921102042805174,3.833558459513744,5.811616774649679e-05
Fsn,3.6440220490462544e-09,5.043996246418829,7.160088249999999,4.389415516010133,5.406964366997887,5.935383113486539e-05
CG31715,3.6488268280000355e-09,6.245230957340139,6.6541803,5.173041263266525,5.951269805739957,5.943209137446458e-05
His1:CG33801,3.694881304777418e-09,0.0,0.0,0.15464658878781837,0.0312532600422833,6.018222669221458e-05
MICAL-like,3.734794760269123e-09,0.0,0.0,0.8516876046388034,1.721756589408035,6.083233705526348e-05
Sod,3.779212153569322e-09,10.118281298262405,9.907842500000001,9.465178247798296,9.745494230972529,6.155580755733711e-05
CG4705,3.841766387737702e-09,0.0,0.0,0.44568258864623506,1.1966818565327701,6.257469092347169e-05
CG6028,3.921796760884978e-09,0.0,0.0,0.6701970551485468,1.333186443012685,6.387822564129452e-05
Ns4,3.968556776753378e-09,0.0,0.0,1.4915938152526262,2.344454106057083,6.463985277975902e-05
ASPP,3.970414345980422e-09,0.0,0.0,0.10278964863142688,0.5135027889534884,6.467010886732912e-05
Rpn7,3.972409175966561e-09,8.444701119981765,8.0166075,6.577526041533965,6.308010944397459,6.470260065814335e-05
CG6329,4.005189652687706e-09,7.510739074944827,6.874677500000001,5.982047808162513,5.408822209852012,6.523652906297736e-05
CG11110,4.132749128346599e-09,0.0,0.0,0.6835481642318901,1.3999457741014807,6.73142178025094e-05
GstT2,4.168924756103049e-09,0.0,0.0,0.5392345709935085,1.029980731226215,6.790344642740647e-05
GlcAT-P,4.25287097591775e-09,0.0,0.0,1.2906669707752727,0.8270931008245241,6.927076245574831e-05
PCNA,4.2561476987946085e-09,0.0,0.0,1.1198805161304142,0.5835725112473574,6.932413371796658e-05
mab-21,4.266813762706462e-09,0.0,0.0,0.2645207806306522,0.06017088052854123,6.949786256696285e-05
CG5742,4.313180600596167e-09,0.0,0.0,0.9967899350082619,1.9124645892177587,7.025308562251038e-05
Mvl,4.367698999449922e-09,0.0,0.0,0.8629315305898085,1.7575352140169134,7.114108130304034e-05
CG6664,4.426001706899892e-09,3.18552915752878,6.416304500000001,3.855679990549272,4.840507123509517,7.209071580198544e-05
SmE,4.4446238082915e-09,6.911346814798683,6.4131988,5.819498976361858,5.650333960200852,7.239403258945196e-05
mtTFB2,4.458046465132855e-09,0.0,0.0,1.1973173459097677,1.9878759945031703,7.261266082408395e-05
Nlg2,4.510901587090666e-09,4.23948024315024,5.87471185,3.7476294981492955,4.6034131669873135,7.347356505053276e-05
CG10638,4.554511404012175e-09,0.0,5.447792850000001,3.117441551518069,4.068937316014805,7.41838817485503e-05
scny,4.597168572055048e-09,0.0,0.0,2.1920763814449495,3.3136097619027494,7.487868170163261e-05
Rpn11,4.6280770324770455e-09,8.54949695528367,8.09095275,6.667979919857163,6.581959755221984,7.538211870498611e-05
CG11400,4.674328617820023e-09,0.0,0.0,0.06352325299114164,0.0,7.613546452705253e-05
mRpL50,4.844734155642227e-09,0.0,0.0,1.4910403080939236,2.237158083604651,7.89110299271006e-05
CR45951,5.140189986460711e-09,0.0,0.0,0.6354553141417024,1.1842277556131071,8.372341449947207e-05
neo,5.142936223885676e-09,0.0,0.0,0.22347898865452503,0.0024448666701902748,8.376814521464989e-05
Mcm2,5.157414508778182e-09,0.0,0.0,0.1683613295216935,0.0009251317547568711,8.400396751897903e-05
ND-B15,5.169476549882594e-09,4.941434682010828,5.54432975,3.6917471500096877,4.6602070950951395,8.420043404448769e-05
mRpL23,5.189578278573481e-09,0.0,0.0,1.8330244425940854,2.5037222280126845,8.452785100140486e-05
CG11523,5.190181209523562e-09,0.0,0.0,2.187241020205309,1.5111040627484147,8.453767154071978e-05
CG42633,5.21659787210288e-09,0.0,0.0,0.08471957757802112,0.446356896934461,8.496794614081171e-05
aux,5.262103161661955e-09,0.0,1.08336355,2.3826765053477006,3.3250721063742077,8.570913629714992e-05
tau,5.282006990793788e-09,5.8865997776225205,6.8677015,4.961767754367658,5.8691473320401695,8.603332986604921e-05
Frq2,5.332548313962673e-09,0.0,0.0,0.5185659890891565,1.0897537134143753,8.685654693782401e-05
CG32640,5.336367171051996e-09,0.0,0.0,0.058190181551627314,0.001969743763213531,8.69187484820949e-05
CG11190,5.336781471235792e-09,2.089646608547922,2.9199711500000003,2.6926304676550767,4.046867587494715,8.692549660348858e-05
Vha44,5.365234897350373e-09,8.122142519553691,8.498193,6.183307654803899,7.399522223498942,8.738894600804288e-05
crp,5.388629211074251e-09,7.747515459735101,7.1416280500000004,6.078694484502738,5.091989197505283,8.77699925899774e-05
ken,5.406748204966699e-09,0.0,0.0,0.1625782632578118,0.013412266384778012,8.806511476249759e-05
zormin,5.438609680742903e-09,0.0,0.0,0.1277690480434849,0.026742113424947145,8.858407447994041e-05
beat-IIa,5.453855072334683e-09,0.0,0.0,0.5030558155225975,1.5203099001691338,8.883239141818731e-05
ECSIT,5.455858909234256e-09,0.0,0.0,0.7059771677114522,1.369660548520083,8.886502991360757e-05
ADD1,5.480919802158418e-09,0.0,0.0,1.965496892307764,2.926647001501057,8.927322173755632e-05
alphaCOP,5.605094558849556e-09,0.0,0.0,1.7686229627514276,2.9165327728646924,9.129578017454157e-05
TyrRII,5.711356302166764e-09,0.0,0.0,0.2999447275111621,0.14597688058139535,9.302657144969225e-05
CG14529,5.834665542893214e-09,0.0,0.0,0.06887732042323504,0.3576063085729386,9.503503236264467e-05
CG42394,5.878406403544843e-09,0.0,0.0,2.526921212824775,1.7392649703382668,9.57474835009384e-05
CR45818,5.87949171567655e-09,0.0,0.0,0.03388637526788632,0.005881788583509513,9.576516106493964e-05
mrj,5.9137060393013384e-09,5.811082952713794,7.09719,4.582299257831869,5.488683414249473,9.63224439681402e-05
CG10654,5.932757808066394e-09,1.4859493649194686,4.1107903,3.151071751781842,4.032434097061311,9.663275917778542e-05
Bre1,5.943599277645695e-09,0.0,0.0,1.6079614515399459,2.7354221180443967,9.680934503429309e-05
CR17025,5.964062413353489e-09,0.0,0.0,0.13170606147706274,0.280406448794926,9.714264858870163e-05
Dgp-1,5.972210125286141e-09,0.0,0.0,1.9771234010531806,2.926616012949262,9.727535852066066e-05
Orct2,5.990908962537639e-09,0.0,0.0,0.4445981766295192,0.08907027547568709,9.757992518181306e-05
serp,6.096954959381395e-09,0.0,0.0,0.497682569069267,0.13173502473572937,9.930720237840416e-05
mRpL44,6.268379696682105e-09,0.0,0.6783395999999999,2.5489279760862673,3.411787817526429,0.00010209936849955812
Spred,6.3620856522741356e-09,1.2200098950263207,0.0,2.9805495873825283,2.2811938795137428,0.00010362565110424112
CG8191,6.531093098812748e-09,0.0,0.0,0.2595920471339683,0.15726912585623676,0.00010637844439346204
CR46066,6.5390528023829255e-09,0.0,0.0,0.1354963180914229,0.03924923001057082,0.00010650809204521309
bon,6.649187121231761e-09,0.0,0.0,1.8354481769233597,2.7540305864059214,0.00010830195983062292
sn,6.6799270846328404e-09,10.28230859999699,10.526766,9.287652207465,10.17154045400634,0.0001088026523544997
CG6928,6.686628032470522e-09,0.0,0.0,0.7917851559276426,1.5997417017336153,0.00010891179739287986
Nup37,6.76972229485347e-09,0.0,0.0,0.7584501465613803,0.38267608699788586,0.00011026523673857333
Prosalpha5,7.150135062770762e-09,8.375906062680734,7.900918,6.5859932207791685,6.85081109198731,0.00011646139990241016
CG43647,7.200210333907751e-09,0.0,0.0,0.06357280576477091,0.0,0.00011727702591868946
Spt5,7.303532902297766e-09,0.0,0.0,1.9336480516287806,2.9017825811205076,0.00011895994391262601
CG31324,7.353695229342185e-09,0.0,0.0,1.151044603431049,0.5572967727272727,0.0001197769878955255
CG30463,7.42546531032366e-09,0.0,1.3056602499999999,2.512781687460365,3.334876448921778,0.00012094597897455176
NANS,7.470830746291964e-09,0.0,0.0,0.12778339016730317,0.06840563230443976,0.0001216848911956035
corn,7.536561758222366e-09,0.0,3.8415790999999997,2.796135893643567,3.6958604567758955,0.00012275551791792589
pgant3,7.541856187016078e-09,0.0,0.0,0.5441787581680638,1.226690745295983,0.00012284175357411787
CG3097,7.621405024793832e-09,0.0,0.0,0.282640936563917,0.05822749140591966,0.00012413744504384192
CG7059,7.798123083159641e-09,4.190042224406982,1.2550041,4.135935136541934,3.3025646033932348,0.00012701582877850423
CG1291,7.808735104203873e-09,0.0,0.0,1.5381839092120249,2.354134349556026,0.00012718867737727268
Lac,7.93721600139903e-09,0.0,0.0,0.7338798168537579,0.22646462501057085,0.0001292813742307874
Traf4,8.235701597628762e-09,0.0,0.0,0.2523613809107002,0.03890920449260042,0.00013414310762217726
asrij,8.24192401405235e-09,0.0,0.0,2.4727271899073346,3.323063215539111,0.0001342444583408847
ca,8.255369792874076e-09,0.0,0.0,1.585407745859318,2.3817144601479923,0.00013446346318633296
PMP34,8.256671123079413e-09,7.183406847453887,8.033045,4.989556022176906,6.1593915178752665,0.00013448465925271748
trr,8.447045111431921e-09,0.0,0.0,0.4249230884361668,0.35351961057082454,0.00013758547077500315
TM9SF3,8.568842043936338e-09,0.0,0.8042549800000001,2.8951911167218536,3.79069902292812,0.00013956929921163507
CG6770,8.617373490714898e-09,7.027182032466422,7.4223578,5.888784754921532,6.979516127896405,0.00014035977941676426
mRpS14,8.706309393861266e-09,0.0,3.7972535,2.38012944151836,3.1678053581818206,0.0001418083674072123
CR44274,8.812361723390467e-09,0.0,0.0,0.03334617691681132,0.26411611385835104,0.00014353574775058392
Vps15,8.977531196551537e-09,0.0,0.0,0.6676567688063357,1.4887531757505283,0.00014622602812943143
tyf,9.157449378647613e-09,4.613683972262894,3.53436895,4.148268322344692,3.4019036938583542,0.0001491565354794123
mip120,9.169078688349927e-09,0.0,0.0,0.6386066199170293,1.3101694995771676,0.0001493459536758436
TwdlU,9.194158993284007e-09,0.0,0.0,0.051442183618889914,0.2912978272198732,0.0001497544616826099
Pino,9.239071233006815e-09,0.0,0.0,2.1625708322885515,3.0241595632452465,0.000150485992243215
CG31550,9.259495100943508e-09,0.0,0.0,2.4177977341803505,3.316875575147996,0.00015081865620416787
CG14015,9.31153845945883e-09,0.0,0.0,2.386610477804295,3.3706661139957728,0.00015166633842766543
Or43b,9.3686812538232e-09,0.0,0.0,0.4049760292303606,1.0769244378646934,0.00015259708026227228
