,pvalue,medianA,medianB,meanA,meanB,pvalue_adj
ImpL3,1.620816609557205e-23,0.0,0.0,0.6127675620859209,0.02133432044040368,2.6399860936467758e-19
CG15916,1.8551432822373766e-23,0.0,0.0,0.6579239654472238,1.7654427476706585,3.021657378108239e-19
ND-B22,1.8693716693166993e-23,7.160488127870813,7.989224559792904,5.64217637999223,6.856229675922127,3.04483257498304e-19
mRpL34,1.9364062338849114e-23,0.0,3.2584426896269343,1.74844360702382,2.9069142592806787,3.1540184737517436e-19
Ama,2.0357616828741142e-23,0.0,0.0,0.9488124295122272,0.08711426886263235,3.3158486290653574e-19
CG11319,2.0800636449849614e-23,0.0,0.0,0.9634064927338466,2.103258176951941,3.3880076649515052e-19
CG1657,2.1008213055501247e-23,0.0,0.0,0.7135522249432095,1.8196917621221533,3.421817742480043e-19
CR44704,2.139516195992903e-23,0.0,0.0,0.044548670578678756,0.27838430017783644,3.4848439800332405e-19
CG8149,2.1768670402467662e-23,6.57802231955013,0.0,4.588194129052046,3.0727262137168543,3.5456810351539326e-19
CG46301,2.1810259017257343e-23,0.8452550601835853,0.0,2.6864389823371115,1.4924708197522911,3.552454988730876e-19
unc-13,2.1912237225233996e-23,8.664713028671146,9.402607762083367,7.7665990122356625,8.506895820391131,3.5690651992461133e-19
kek6,2.298752205250688e-23,0.0,1.8362339102998,1.8998310415141053,3.2369069906208594,3.744207591912321e-19
bip2,2.3840413024307876e-23,8.928102837027717,8.283630901664255,7.900851767854257,7.040177319735947,3.883126473399267e-19
DCP2,2.3995153790807793e-23,6.80518017662679,4.118618853161073,5.258898223093988,3.837527401573201,3.9083306494467736e-19
grim,2.6618139837831277e-23,0.0,0.0,1.7673950952613136,0.422062455983355,4.335562616785958e-19
CG30373,2.866524697205544e-23,0.0,0.0,0.46462922345199476,1.2873542166708727,4.66899542680839e-19
PAPLA1,2.967245319491831e-23,0.0,0.0,0.6712274704664744,1.611691313782562,4.833049176388295e-19
pan,3.1059080096494276e-23,6.929468466731173,7.836111465019318,5.837665784873247,6.704013043846257,5.058902966116987e-19
CG15312,3.114311542011713e-23,0.0,0.0,1.720407741582098,3.187282311876647,5.072590639628679e-19
Itp-r83A,3.224252316248873e-23,0.0,0.0,0.5634246965496831,1.4198088016284622,5.251662172706164e-19
CG33169,3.2353334091874594e-23,0.0,0.0,0.10658905815847611,0.5742557822034566,5.269711056884534e-19
lost,3.241691741692852e-23,8.38669697760534,7.161626993916869,6.6831879177562294,5.348765540181456,5.280067508869317e-19
CG6617,3.392173309710566e-23,7.319870444058575,5.269071580860864,5.404429727113881,4.063428911639233,5.52517188685657e-19
CG13392,3.422213132892828e-23,0.0,0.0,0.5755679317510779,1.5949294931956033,5.574100750855838e-19
CG7945,3.547431246375074e-23,5.169427941044506,6.743693674209914,4.149990708844486,5.518358507340923,5.778056014095721e-19
SerRS,3.6121206466542394e-23,7.505293879816272,4.12953877036118,5.285484013181011,3.9242861725373785,5.883422109270426e-19
RpS9,3.7486535824053866e-23,8.46306869460969,7.769922946479495,7.750268022062498,6.853693661900933,6.105806955021894e-19
tex,3.9506862989717693e-23,0.0,0.0,1.7831450735999932,0.6014850770667982,6.434877843765218e-19
Oatp30B,4.0522597259724495e-23,0.0,0.0,0.7802255979999118,1.8035645714355308,6.600320641663926e-19
Eip74EF,4.099720209086697e-23,0.0,0.0,0.6181781058743646,1.396499765452502,6.677624276560412e-19
GlyS,4.41338934299917e-23,0.0,0.0,1.1647133158105831,2.4173951332476586,7.188528561877048e-19
CG13894,4.4810967571275005e-23,0.0,0.0,1.8749988729914366,0.6175301266421545,7.298810398009272e-19
MED15,4.640475270355197e-23,2.442194638278398,0.0,3.4251373474755167,1.97635447890067,7.558406120354544e-19
CR45418,4.743759853760485e-23,0.0,0.0,0.0006969845013906338,0.2875065927984547,7.726636049805079e-19
CG1316,4.934674841478598e-23,8.105627186938419,6.363161647906122,6.104820772073048,4.672868003683592,8.037598381800341e-19
CG10366,5.758123352466709e-23,0.0,0.0,1.193005823312904,2.4814721524465786,9.378831316497775e-19
CG12768,5.892828115460084e-23,0.0,0.0,2.5137083056751166,1.0987699596186744,9.598238434461385e-19
CG17272,6.618015860325895e-23,7.187778673974936,5.544201574807453,5.58338926617518,4.228992064213817,1.0779424233298817e-18
phol,6.62828611107909e-23,0.0,0.0,3.201755060046554,1.6900017935322904,1.0796152417725622e-18
Ostgamma,6.744876920723773e-23,0.0,7.0415459175259665,3.4564406328419435,5.213380198473191,1.0986055528474881e-18
SelR,6.94315954403859e-23,0.0,5.7455415648896295,2.8869143941709785,4.45482970630223,1.1309018265330055e-18
CG5500,7.283058847163636e-23,0.0,0.0,0.5704582948267459,1.4969278947211226,1.186264625026013e-18
Nedd8,8.320242643394264e-23,7.121114307229022,6.229211416750952,6.1242766544084155,4.9425348649234655,1.3552011217560577e-18
CR45926,8.792576757958458e-23,0.0,0.0,0.6538831646184362,0.3506764338793173,1.4321349023362737e-18
CG42748,8.82595421579238e-23,0.2432403344519557,5.607269739171035,2.8729914756892496,4.489711462104676,1.4375714226682628e-18
CG31038,9.109514812953436e-23,0.0,0.0,2.550443704654308,1.1985987292935654,1.4837577727338556e-18
CG9205,9.184399575293792e-23,6.876312709673631,2.3469807323283502,4.904513168358118,3.54545336089746,1.4959550028238528e-18
CG8420,9.329422506844042e-23,0.0,0.0,0.7417851637583731,0.038307587505713184,1.5195763379147577e-18
Mdh1,9.35545597994107e-23,0.0,6.9202983115399554,3.5330128552099667,5.239699021000044,1.5238166700128014e-18
CG13630,9.371071595122379e-23,7.118058612578134,4.360158403641572,5.179654287465622,3.7896708608256024,1.526360141413533e-18
CG9265,9.649682528942146e-23,0.0,0.0,1.487601858849463,2.6944533728933577,1.5717402903140968e-18
CG7991,1.0370764078368403e-22,0.0,0.0,0.6314547756769949,1.7559944284432585,1.6891900530846456e-18
Usf,1.078493679282293e-22,0.0,0.0,1.109552372737319,2.3616889142538517,1.756650504814999e-18
CG7430,1.080407525142824e-22,7.619633888701696,8.792484667375557,5.311169480268718,6.733236925777748,1.759767776952632e-18
mRpS14,1.0832365371291322e-22,0.0,4.946280320698897,2.38012944151836,3.8716976296070866,1.7643756716759304e-18
CG5705,1.1477726354293132e-22,0.0,0.0,0.4829699228954534,1.3991711476469868,1.8694920685872653e-18
CG42340,1.1883895936303024e-22,0.0,1.8466073534165384,1.8770434863264955,3.3193759323766034,1.9356489701050366e-18
snoRNA:Psi18S-1854b,1.2018368412590233e-22,0.0,0.0,0.2830802440113433,0.0554953586869143,1.957551847042697e-18
tau,1.2172859703798556e-22,5.8865997776225205,7.533465545183221,4.961767754367658,6.233619911103654,1.9827153885547087e-18
CG4496,1.4221978318266691e-22,0.0,0.0,0.26773541024333114,0.5873459589311705,2.3164758284792785e-18
Prestin,1.4990094220697892e-22,0.0,0.0,0.2213532642712297,0.9702848447714645,2.4415865466672726e-18
Acon,1.5097496213035156e-22,7.411024605038878,8.53897176758262,5.552488328723816,6.801276141544195,2.4590801831791664e-18
NP15.6,1.5545010005690394e-22,6.851497605212551,7.822375332162397,5.196648925027114,6.345020424938926,2.5319712297268512e-18
vig2,1.5632232919773542e-22,7.960442566261356,6.878577298884837,5.876154198484459,4.810360129254329,2.5461780979727145e-18
CG40228,1.614009611289614e-22,5.713073126761813,6.738044592258707,4.674148315948122,5.614360087161916,2.628898854868523e-18
gukh,1.642171478144853e-22,1.4906974490441238,7.497683142855432,3.8670785956682723,5.780121858931021,2.6747689036023363e-18
RpS20,1.8412599344634147e-22,7.383896782137178,6.530964171037307,6.399853102462782,5.418221125622886,2.99904418125401e-18
uzip,1.899479760673826e-22,0.0,0.0,0.6828867151719645,1.4919166945034164,3.0938726341855274e-18
Bap111,1.9202963575878316e-22,0.0,0.0,2.930572286153883,1.5037756372530624,3.12777870723906e-18
put,2.1144842616035807e-22,0.0,0.0,1.0119299625788016,2.0650510250155696,3.4440719652999122e-18
CR45190,2.164809609441795e-22,0.0,0.0,0.1077735759506378,0.34392639470306763,3.5260418918587954e-18
Atg3,2.191202191314181e-22,8.012790955838549,6.627780934948012,5.960334452680893,4.74630439309104,3.5690301292125374e-18
Dop1R2,2.2307364819046333e-22,0.0,0.0,0.19948677888803037,0.9593610784409026,3.633423581726267e-18
SNRPG,2.4803536300524824e-22,5.852854025718505,4.5486732642627015,4.679353993494415,3.5081635793287194,4.039999992629483e-18
Uch,2.77869286757819e-22,8.32041125990383,7.199929984489423,6.808498011379884,5.54452781563449,4.525934942711356e-18
bchs,2.79860101754184e-22,0.0,0.0,1.4722481776996632,2.743662734579331,4.558361337372149e-18
CG13654,2.8581036624605875e-22,0.0,0.0,0.35570209955462745,1.1796958603161594,4.655279245415805e-18
X11L,3.0008004271562356e-22,0.0,0.0,2.26395236353048,1.0601687551294559,4.8877037357520765e-18
CR45473,3.1024492887876993e-22,0.0,0.0,0.056370889676809074,0.4516124378860622,5.053269401577405e-18
CG5590,3.1361831134126966e-22,0.0,0.0,2.415148559237098,1.0145864876441437,5.1082150551266e-18
CG4882,3.1713407668963978e-22,0.0,3.4914314986172186,2.1400495297599025,3.671848956919029,5.165479841120853e-18
mRpL15,3.4083983086444697e-22,0.0,0.0,1.4102931524405555,2.754454349641578,5.5515991651201125e-18
ND-B12,3.7203366464363173e-22,6.747119297332343,7.494162039054706,5.419752569993782,6.38745457708225,6.0596843297154736e-18
CG10306,3.942959756896115e-22,7.431950022034375,6.22891364274089,5.766404971061466,4.666427222567982,6.422292852032392e-18
CR45597,4.126495694932903e-22,0.0,0.0,0.015222572156932736,0.21517037444468967,6.7212361879067126e-18
CG4511,4.257335299065191e-22,7.1788233744848045,4.254097737155976,5.052138750502725,3.781459827232096,6.934347735117383e-18
CG34401,4.36050395556297e-22,7.801632203396225,6.845977395163653,6.812305095517321,5.631277948546145,7.102388842820966e-18
Nc73EF,4.541631401016579e-22,1.7230018481356026,6.752129280816895,3.5003502009771466,5.103082715354432,7.397409225975803e-18
MFS10,4.834635926126097e-22,0.0,0.0,0.25964476568193484,0.7636157260475686,7.874654996474187e-18
ras,5.081396049732973e-22,0.0,5.631441202370239,2.8163764146482535,4.472340871938923,8.276577885805066e-18
CG30094,5.21191349449041e-22,0.0,0.0,0.8649744426675892,1.9438883895804733,8.48916469982598e-18
CG7466,5.392872164650554e-22,0.0,0.0,0.6688986322323112,1.6215437228451544,8.783910181782822e-18
cnc,5.447355197062311e-22,0.8206761786317448,0.0,2.785425153552434,1.4919186200965235,8.872652144975092e-18
CG15891,5.448109550659511e-22,0.0,0.0,1.2875326001667975,2.4881999181856305,8.87388083611421e-18
CG11771,6.120274199441923e-22,0.0,0.0,1.0206107917030067,2.1476082077661665,9.968702616051004e-18
yki,6.2946387297669055e-22,0.0,5.982760196284673,3.066181275976098,4.578419369432964,1.0252707563044336e-17
CG13579,6.406507037022611e-22,0.0,0.0,0.09427384795740734,0.7329431275001079,1.0434918661902428e-17
TBC1D16,6.497638212325553e-22,0.0,1.5259163763001709,1.9327468465990894,3.3087119414245447,1.058335312023586e-17
His4r,6.643313101771473e-22,10.873706760129064,10.30780243340083,10.63073766997345,9.883080544805757,1.0820628380165374e-17
Ten-m,6.722213714101972e-22,0.6023554391782817,5.429349158588781,2.9143553703039906,4.540395794947321,1.0949141697529292e-17
Mis12,7.089476322713215e-22,0.0,0.0,1.0406549311767987,2.1354950049389214,1.1547339034435285e-17
JhI-21,7.44487944808835e-22,0.0,0.0,1.5948966469604484,0.4082171553056434,1.2126219645046303e-17
Mitofilin,7.716011011889642e-22,0.0,5.091361560542703,2.589119023586953,4.179697410386965,1.2567838736165849e-17
Eip63E,7.725725411959706e-22,0.9952146993714316,4.0889040374747445,2.488942123477696,3.7965960598915096,1.258366155099997e-17
l(2)k12914,8.43740290333065e-22,6.97246924007409,6.230619503292638,5.960544843431167,4.860668213900313,1.3742841848944962e-17
CG12730,9.024802112989801e-22,0.0,0.0,0.4952409482739452,1.4977657669225888,1.469959768163779e-17
BCAS2,9.039061240316071e-22,0.0,0.0,3.125074342172371,1.6957998283744367,1.4722822948226818e-17
CG10947,9.569129099923073e-22,0.0,0.0,0.5865643197599687,1.594354229326558,1.55861974779547e-17
FeCH,9.685589965912476e-22,0.0,0.0,1.6374334589879798,3.1176339715422943,1.5775888936478242e-17
SMSr,9.799645434575067e-22,0.0,0.0,0.8672719440928884,2.003440830140698,1.5961662483835868e-17
Cdc37,9.939964761873928e-22,7.115659130010674,4.308461209509557,5.347331482868146,3.9079208701886707,1.6190214604140254e-17
alpha-Est9,1.005099513405134e-21,0.0,0.0,0.2468207901511962,0.8641680544154359,1.6371060874342824e-17
CG17556,1.0196303798624445e-21,2.4160418733078544,5.1715108833165715,2.942978891754327,4.223626262334098,1.6607739627199494e-17
Tap42,1.0206323919530405e-21,0.8991031115289987,0.0,3.4882816231199536,2.0831469109260543,1.6624060400131124e-17
scra,1.0638520676610878e-21,0.0,0.0,0.9591479411165568,0.1758353942340037,1.7328022478063798e-17
tth,1.164407515678035e-21,0.0,0.0,2.997221087717894,1.5671849970212743,1.8965869615363836e-17
CG8043,1.1839771424853304e-21,0.0,0.0,0.5533916601728769,1.4622094002161348,1.928461969680106e-17
CG34430,1.198587974496469e-21,0.0,0.0,0.6336158840188951,0.07610412092766942,1.9522600928598485e-17
caps,1.2158518384268963e-21,0.0,0.3673972958390123,1.6806688643389374,3.0345512699961463,1.9803794744297286e-17
Nxt1,1.2405822629139232e-21,6.047669982033164,2.4707987897044337,4.519398402281416,3.1796222134802776,2.020660389834198e-17
DIP-theta,1.3171537658769227e-21,0.0,0.0,1.6565248508642765,3.1648463576948997,2.1453800538603318e-17
mt:ND6,1.4259933016062192e-21,4.171580521467588,5.284780637541807,3.441986826857086,4.5761829864889725,2.3226578896562098e-17
CG2091,1.4273437747269331e-21,2.365727917671016,0.0,3.9024796572153826,2.430771863920654,2.3248575402752288e-17
CG5149,1.4388595676152284e-21,0.0,0.0,0.7661018770411441,1.7687710790916817,2.343614463731684e-17
Rok,1.483770501728697e-21,0.0,0.0,1.5378751812923634,0.6433937905902306,2.4167653932157018e-17
RpL30,1.5865234137856285e-21,7.0656778568799945,6.36217078832074,6.09716402152675,5.0854421249202755,2.5841293363740318e-17
CG30089,1.6307665370672886e-21,0.0,1.4105758621814068,1.577740741792133,3.1095971229555657,2.6561925355751997e-17
CG12355,1.6419142532983957e-21,0.0,0.0,1.3483809743163417,2.652509781879807,2.674349935772427e-17
CG17684,1.678599743579108e-21,0.0,0.9590573410693788,1.3977238371368639,2.5696335520655715,2.7341032623416512e-17
CG5022,1.6807604462488192e-21,5.063805239606176,0.0,4.2107220943736,2.7316824020840746,2.7376226148500767e-17
Adk1,1.6870822617547912e-21,0.0,0.0,2.4432180991373826,1.0379226246467328,2.747919587946204e-17
MED7,1.6889154403084801e-21,6.4335623113934615,0.0,4.564184222827012,3.202072894448797,2.7509054691744525e-17
mRpL24,1.7068814969288287e-21,0.0,4.701934370165658,2.280188105315385,3.835955294923235,2.7801685821976764e-17
Tim10,1.7844368252249722e-21,0.0,0.0,0.3204552254465133,0.7466600806809259,2.906490700926435e-17
CG7857,1.8459136693820792e-21,0.0,0.0,1.1834176333044941,2.4014207811540076,3.006624184689531e-17
Ptp61F,1.846065593022092e-21,4.2093600625905845,0.0,4.234711634412373,2.8111656807693293,3.006871637914383e-17
CG3040,1.9058744138984903e-21,0.0,0.0,0.9580939716122747,2.1708571507742267,3.104288245357861e-17
l(2)tid,1.9185790055351444e-21,0.0,5.942412018083643,2.612722969558896,4.271595285890977,3.124981484215643e-17
cl,2.2094294948308907e-21,7.426582828939459,6.1886424421036805,5.867470998808336,4.524971274825021,3.598718761180555e-17
Ocrl,2.2192210366550643e-21,0.0,0.0,1.028540775836411,2.188746761630926,3.614667224503769e-17
CG42514,2.3021801352051416e-21,0.0,0.0,1.1504556688763583,0.31086479313514265,3.7497910042221345e-17
ClC-c,2.4605568242432416e-21,0.0,0.0,0.880487353630732,1.8518730740731717,4.007754955327392e-17
CG7382,2.5834257059388056e-21,0.0,5.06419608249475,2.471060217124678,3.913547379765107,4.207883789833126e-17
SP2353,2.615400399899707e-21,4.7600354491533485,7.535745030706684,4.326726031820152,5.927377163809251,4.259964171356643e-17
CG4908,2.6528370886851067e-21,0.0,0.0,0.5970085426008019,1.6173538510560173,4.320941050050302e-17
CG34015,2.696525386301343e-21,0.0,0.0,1.4368097264816504,2.6948438429886354,4.392100549207627e-17
vih,2.7213960041386294e-21,7.659667871073565,6.266337631999451,5.529383257448617,4.433467816411508,4.4326098115409994e-17
CG12848,2.7710326655574185e-21,0.0,4.697576944973171,2.267143340727095,3.580038993944649,4.513458005659923e-17
CG13995,2.8958885241686545e-21,0.0,0.0,0.9691649759808993,2.1420882420686014,4.7168232281659043e-17
Dh31,2.9264607004456474e-21,0.0,0.0,0.03654740344691455,0.7920679457100636,4.7666191888858704e-17
CG11110,2.9416413182895693e-21,0.0,0.0,0.6835481642318901,1.8304896545477323,4.79134537923005e-17
CG3566,3.206029542297137e-21,5.381642239030143,0.0,4.002336774199686,2.6999500983495612,5.2219809184935765e-17
sano,3.3370798632124465e-21,0.0,0.0,1.2410009418836419,2.6048403366567365,5.435435681200433e-17
Ggt-1,3.597502198157557e-21,0.0,0.0,0.4512256311344553,1.3286397815849396,5.85961158035903e-17
CG31814,3.670901464919972e-21,0.0,0.0,1.7567709976822117,3.3006444746478674,5.979164306061651e-17
CG2162,3.792783920112267e-21,0.0,0.0,2.62035891526792,1.3551914359797201,6.177686449078861e-17
CG32581,4.225773372034811e-21,0.0,0.0,1.0459179849084554,0.3951189052556583,6.882939668370299e-17
CG12006,4.304474366493275e-21,6.027119029566372,0.0,4.700155426033799,3.232945112196301,7.011127848144246e-17
Ac78C,4.378235120373607e-21,0.0,0.0,1.077115655042612,2.259013402644053,7.131269364064532e-17
Spx,4.6810198138414195e-21,4.725919922727326,0.0,4.1001457888146815,2.7379480442952504,7.624445072784904e-17
CG3625,5.1126110224701485e-21,9.211159403227542,9.744567732136082,7.868109632235868,8.816418566328199,8.327420833399378e-17
Drep4,5.2132420238309295e-21,0.0,0.0,0.5260239984354937,0.01828058538709834,8.491328608415817e-17
CG7841,5.479254949143987e-21,0.0,0.0,0.8312727906896975,1.8673185547251716,8.924610461165726e-17
Dh31-R,5.486678441885371e-21,0.0,0.0,0.18421535616903936,0.9110148101951694,8.936701846142893e-17
CG6115,5.5658737941353284e-21,8.226134961746205,8.774304044390151,6.940250326919825,7.580906115537151,9.065695235887623e-17
CG11474,5.9404097116924506e-21,0.0,0.0,0.3613688024517228,1.1182340826828157,9.675739338404663e-17
Klp98A,6.041874494883172e-21,0.0,1.8392282328728504,1.6395005693964624,2.802425171448772,9.841005177265711e-17
fal,6.57138587178834e-21,0.0,0.0,1.7746472111062626,0.6388030372514774,1.0703473307968848e-16
CR45600,7.267113197702237e-21,0.0,0.0,2.1575133026454503,1.1803504834007252,1.1836673976417403e-16
mRpS9,7.417709646720685e-21,0.0,0.0,1.4204064606080486,2.722207466890596,1.2081965472578652e-16
CG1518,7.784919046838445e-21,7.707485897642927,4.51780609236814,5.6627036516306966,4.191854604738941,1.268007614349046e-16
Clc,7.794461021611748e-21,7.008509901629,8.034099620893098,5.07135368551412,6.522423137113045,1.2695618112001216e-16
FKBP59,8.114598330776541e-21,8.832220051298464,8.128547337762619,7.0208701249525305,6.119333839221865,1.3217057761168831e-16
l(3)neo43,8.328680640935516e-21,0.0,0.0,1.6018146889151554,2.801020422332788,1.3565755027955768e-16
stv,8.520273464156493e-21,0.0,2.508954613689527,2.1210222216782135,3.615248049592729,1.3877821418418097e-16
CG42260,8.659990803874646e-21,5.9945706933046425,8.137778743474563,4.72269822447209,6.371279340997002,1.4105393021351023e-16
Psn,8.70020941249767e-21,7.6358891520985965,4.305730283654667,5.269310252964278,3.9721211906765985,1.4170901091076205e-16
godzilla,8.850568002476712e-21,0.0,5.729623537468764,2.904769433126966,4.444362122917749,1.4415805162434067e-16
cpo,8.871508403021787e-21,9.714570351780438,10.465010734717564,9.099998422837443,9.272319360908515,1.4449912886841886e-16
mRpL43,8.874451320593712e-21,0.0,3.715580400530096,1.9854461836132271,3.3416929370661927,1.445470631098304e-16
Kap-alpha3,8.900259360788658e-21,8.414913637208903,7.379010530631946,6.764086538904232,5.572429580149409,1.4496742446852566e-16
CG34200,9.688174895390446e-21,1.7987350239292414,4.1621477738800765,2.289750139767624,3.291660425268621,1.5780099269611959e-16
CG14408,9.959418077993472e-21,0.0,0.0,1.5558679358938086,2.8314649595825974,1.6221900165435768e-16
Fur2,1.030865574200058e-20,0.0,0.0,1.0552831968833338,2.2635957337137897,1.6790738472570545e-16
CG11722,1.033910224850444e-20,0.0,0.0,0.6335191810295939,1.643726524526197,1.6840329742364032e-16
AsnRS,1.1210330626170107e-20,7.398118594966947,4.068792246967303,5.026639502252019,3.8285206870185347,1.825938652390587e-16
Der-1,1.1446430058718873e-20,0.0,6.244227400668684,2.9047045808885787,4.567823060516895,1.86439452796413e-16
mRpS33,1.1467449929843175e-20,0.0,3.8885374771594745,2.039410552630401,3.2898010176972274,1.8678182445728563e-16
schlank,1.2200563923101947e-20,4.6994112691281344,6.862061379079092,4.048304986155312,5.461092487197528,1.987227851794845e-16
mRpL38,1.2262674900245911e-20,0.0,0.0,1.5799152884524486,2.9184296269484316,1.997344487752054e-16
beta-Spec,1.37712824326976e-20,6.340169463678732,7.69527547239772,5.063952358174935,6.46371168019611,2.2430664826377853e-16
CR30055,1.377393143862929e-20,0.0,0.0,0.7736307610388287,1.730229956075456,2.243497952723939e-16
pk,1.3778385751876337e-20,0.0,0.0,0.7056734014706346,0.06882838932249503,2.2442234712656175e-16
Plc21C,1.3905208188361156e-20,0.8354473934255301,4.33858652474507,2.6725994757044638,4.137087985556254,2.264880309720265e-16
Ime4,1.4099102334448033e-20,0.0,0.0,1.3157676696230514,0.32937185036398514,2.296461788234896e-16
ari-1,1.4152199860797242e-20,0.0,1.0556579891068318,1.42833719481786,2.429662074090392,2.305110313326655e-16
VGlut,1.686063920234587e-20,0.0,0.0,0.2361785671518757,1.500031167876999,2.7462609132780954e-16
grk,1.7834792567048418e-20,0.0,0.0,1.4676837793213107,0.6876742977494634,2.904931013320846e-16
RpL35,1.7986098623431152e-20,8.48452969878962,7.968358564023592,8.010345675246679,7.063134085092518,2.929575743784466e-16
PVRAP,1.8079404211993685e-20,0.0,0.0,1.5546352859103951,2.9802707033207034,2.944773358049531e-16
RanGAP,1.809245193396665e-20,0.0,0.0,2.447376252012427,1.1323057878285323,2.946898571004488e-16
mRpL10,1.810714868813999e-20,0.0,0.0,0.5691346492849181,1.5534221795355634,2.9492923783242414e-16
CSN4,1.9248228303796283e-20,7.146604733538312,4.141537214250102,5.047225390507894,3.761219842359335,3.1351514261223386e-16
CR40469,1.9793609136873042e-20,1.323705811181219,0.8794857380134443,1.359784512646069,0.9355146683106206,3.223983056213881e-16
nrv1,2.089082833466002e-20,0.0,0.0,0.644612839600481,0.06884057477956392,3.4026981191494243e-16
CG17715,2.1689049901961356e-20,0.0,0.0,1.3013483924311706,2.3205528432622127,3.5327124480314656e-16
Vps33B,2.2160927542617424e-20,0.0,0.0,2.0163206718441558,0.8180481116739554,3.6095718781415263e-16
RpL21,2.2509021391366618e-20,8.660159687042885,8.168218913147138,7.866121138079164,7.030583692600616,3.666269404225795e-16
DIP-gamma,2.2751154364486762e-20,0.0,0.0,0.9913320456538076,2.2490995742001965,3.705708022887604e-16
MED25,2.3611797882224797e-20,0.0,0.0,1.904683001167424,0.711745012931227,3.845889639056775e-16
ND-30,2.396628747761476e-20,0.5308961612731741,7.064052825589393,3.682583602271404,5.3237500160493525,3.903628904353892e-16
CR17025,2.5331787735175663e-20,0.0,0.0,0.13170606147706274,0.45342388219532875,4.126041586305412e-16
CG44004,2.554533045060437e-20,0.0,0.0,0.6576105211535922,0.1509199790660612,4.16082342379444e-16
CG32174,2.5844042110403118e-20,0.0,0.0,0.2848925651594877,0.7070304247090583,4.20947757894246e-16
CG5510,2.81035341958217e-20,0.0,4.654841892760348,2.402748824048666,3.847276502874793,4.577503649815438e-16
CSN3,2.821837529486003e-20,0.0,0.0,3.3943976582511053,2.0025208502566603,4.596208968026802e-16
Rsf1,3.0005450266523715e-20,9.439230952087012,8.97114450004982,8.460354329143295,7.701253959109124,4.887287739411383e-16
CG42633,3.044954704552603e-20,0.0,0.0,0.08471957757802112,0.825454339003328,4.95962222277528e-16
Aven,3.1160855232309703e-20,0.0,0.0,0.31736876775003026,1.100922515864322,5.075480100238605e-16
Nrk,3.143802350654013e-20,5.441915216662122,0.0,4.52011163848057,3.053690004859721,5.120625268745256e-16
CG32112,3.148305079324876e-20,0.0,0.0,0.42643907045363943,1.2046128053592726,5.127959313204357e-16
sei,3.1634824588738106e-20,0.0,1.1305421260291026,1.6262795252242386,2.6290636117497113,5.152680229013663e-16
CG16974,3.170005580831734e-20,4.810346894522404,6.941743808351423,4.260639538569507,5.685559988561949,5.163305090058728e-16
feo,3.177037249116333e-20,0.0,0.0,0.649236749483394,0.11159810240299223,5.174758271360683e-16
CG8735,3.1988370818150814e-20,0.0,0.0,1.238517384755117,2.3523319920560155,5.210265838860405e-16
CG30069,3.289534902259727e-20,0.0,0.0,1.1167954353729492,0.33418857519833345,5.357994448800644e-16
Lap1,3.391063287927329e-20,0.0,0.0,0.2850115542751386,0.865770974007413,5.523363883376033e-16
Pdp,3.420837147317827e-20,0.0,1.0018444093223493,1.9665090880901728,3.315823434223803,5.571859545551276e-16
CG9003,3.6163390205863063e-20,1.9174951140210503,0.0,3.802205213900246,2.2069111729970494,5.890292996730976e-16
glec,3.6459170800687906e-20,5.188118612822857,0.0,4.352500358399413,2.953463042236202,5.9384697400160465e-16
Gdi,3.718531798925488e-20,9.064960734994148,8.633502897282893,8.55789583829529,7.722919006151614,6.056744594089835e-16
Mbs,3.722843877899106e-20,0.0,1.5316189858364704,1.7267533234875623,3.048572135672894,6.063768108322064e-16
CG1998,3.9764130947892104e-20,0.0,0.0,3.059228475571703,1.6112120602507336,6.476781648792666e-16
CG30491,4.1217309743805286e-20,0.0,0.0,0.8336131278580067,1.8583788749600014,6.713475411071005e-16
wake,4.517798439508162e-20,0.0,0.0,0.2066983483906293,0.7582413064163842,7.358590098270894e-16
Gclc,4.7948056849616287e-20,0.0,0.0,0.1529689977136282,0.6685600208586682,7.809779499665501e-16
CG32099,4.866758941502862e-20,0.0,0.0,0.35553030071231406,1.0003739058631735,7.926976963919862e-16
mRpS7,5.036484784825962e-20,0.0,4.207931469865394,2.3133662401089032,3.6918571014309904,8.203426417524527e-16
5-HT2A,5.048681081375186e-20,0.0,0.0,0.12962835503856368,0.6913613707175729,8.223291745343903e-16
CG33947,5.479292409637388e-20,0.0,3.3247139051726116,2.1190491093353256,3.5343082199384153,8.924671476817378e-16
CG15908,5.889035691595123e-20,0.0,0.0,0.7051425117846297,1.6167602940112047,9.592061334470135e-16
CG45071,6.244201494468663e-20,0.0,0.0,2.9651032297987423,1.5714656133953209,1.0170555394190558e-15
CG31098,6.436579379554826e-20,0.0,0.0,0.5527446921606383,1.4276303761430829,1.04839004934189e-15
opm,6.964069263699544e-20,0.0,0.0,1.6032684827928143,2.903538457531052,1.1343076016713818e-15
bwa,7.167750558888508e-20,0.0,0.0,0.4047495380130964,1.1535977610865127,1.1674832110317603e-15
RhoGDI,7.230907365234343e-20,8.091104876997255,7.1461691548091055,6.426038071585545,5.454892049756147,1.1777701916493697e-15
CR44657,7.295426346024243e-20,0.0,0.0,0.5769418585669416,0.05191282090917401,1.1882790432404286e-15
MESR6,7.356053385648364e-20,0.0,0.0,3.711634986856732,2.3019822497297158,1.1981539754544054e-15
